NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables. 
Product Type: Annual Tide Prediction 
StationName: Southbeach
State: OR
Stationid: 9435380
Prediction Type: Harmonic
From: 20160101 12:00AM - 20161231 11:59PM
Units: feet(ft) also in centimeters(cm)
Time Zone: LST/LDT
Datum: MLLW
Interval Type: High/Low Tide Predictions
 
Date 		Day	Time		Pred(Ft)	Pred(cm)	High/Low
2016/09/26	Mon	03:56 PM	2.6		79		L
2016/09/26	Mon	09:57 PM	7.5		229		H
2016/09/27	Tue	04:30 AM	0.3		9		L
2016/09/27	Tue	11:05 AM	7.4		226		H
2016/09/27	Tue	04:51 PM	2.0		61		L
2016/09/27	Tue	10:53 PM	7.7		235		H
2016/09/28	Wed	05:15 AM	0.3		9		L
2016/09/28	Wed	11:44 AM	7.7		235		H
2016/09/28	Wed	05:36 PM	1.5		46		L
2016/09/28	Wed	11:42 PM	7.7		235		H
2016/09/29	Thu	05:55 AM	0.4		12		L
2016/09/29	Thu	12:18 PM	7.9		241		H
2016/09/29	Thu	06:17 PM	1.0		30		L
2016/09/30	Fri	12:26 AM	7.8		238		H
2016/09/30	Fri	06:30 AM	0.6		18		L
2016/09/30	Fri	12:50 PM	8.0		244		H
2016/09/30	Fri	06:54 PM	0.6		18		L
2016/10/01	Sat	01:07 AM	7.7		235		H
2016/10/01	Sat	07:03 AM	0.9		27		L
2016/10/01	Sat	01:20 PM	8.1		247		H
2016/10/01	Sat	07:29 PM	0.4		12		L
2016/10/02	Sun	01:46 AM	7.6		232		H
2016/10/02	Sun	07:35 AM	1.3		40		L
2016/10/02	Sun	01:50 PM	8.1		247		H
2016/10/02	Sun	08:04 PM	0.2		6		L
2016/10/03	Mon	02:24 AM	7.4		226		H
2016/10/03	Mon	08:07 AM	1.7		52		L
2016/10/03	Mon	02:19 PM	8.0		244		H
2016/10/03	Mon	08:38 PM	0.3		9		L
2016/10/04	Tue	03:03 AM	7.1		216		H
2016/10/04	Tue	08:39 AM	2.2		67		L
2016/10/04	Tue	02:49 PM	7.9		241		H
2016/10/04	Tue	09:15 PM	0.4		12		L
2016/10/05	Wed	03:44 AM	6.8		207		H
2016/10/05	Wed	09:13 AM	2.7		82		L
2016/10/05	Wed	03:20 PM	7.6		232		H
2016/10/05	Wed	09:55 PM	0.6		18		L
2016/10/06	Thu	04:30 AM	6.5		198		H
2016/10/06	Thu	09:50 AM	3.1		94		L
2016/10/06	Thu	03:55 PM	7.4		226		H
2016/10/06	Thu	10:40 PM	0.9		27		L
2016/10/07	Fri	05:23 AM	6.2		189		H
2016/10/07	Fri	10:35 AM	3.6		110		L
2016/10/07	Fri	04:38 PM	7.1		216		H
2016/10/07	Fri	11:33 PM	1.1		34		L
2016/10/08	Sat	06:23 AM	6.0		183		H
2016/10/08	Sat	11:34 AM	3.9		119		L
2016/10/08	Sat	05:33 PM	6.8		207		H
2016/10/09	Sun	12:34 AM	1.3		40		L
2016/10/09	Sun	07:30 AM	6.0		183		H
2016/10/09	Sun	12:47 PM	4.0		122		L
2016/10/09	Sun	06:42 PM	6.6		201		H
2016/10/10	Mon	01:39 AM	1.2		37		L
2016/10/10	Mon	08:36 AM	6.3		192		H
2016/10/10	Mon	02:04 PM	3.7		113		L
2016/10/10	Mon	07:58 PM	6.7		204		H
2016/10/11	Tue	02:43 AM	1.0		30		L
2016/10/11	Tue	09:31 AM	6.7		204		H
2016/10/11	Tue	03:12 PM	3.0		91		L
2016/10/11	Tue	09:09 PM	7.0		213		H
2016/10/12	Wed	03:38 AM	0.8		24		L
2016/10/12	Wed	10:17 AM	7.3		223		H
2016/10/12	Wed	04:08 PM	2.2		67		L
2016/10/12	Wed	10:11 PM	7.4		226		H
2016/10/13	Thu	04:27 AM	0.5		15		L
2016/10/13	Thu	10:58 AM	7.9		241		H
2016/10/13	Thu	04:57 PM	1.2		37		L
2016/10/13	Thu	11:07 PM	7.9		241		H
2016/10/14	Fri	05:13 AM	0.4		12		L
2016/10/14	Fri	11:38 AM	8.5		259		H
2016/10/14	Fri	05:45 PM	0.3		9		L
2016/10/15	Sat	12:00 AM	8.2		250		H
2016/10/15	Sat	05:57 AM	0.4		12		L
2016/10/15	Sat	12:18 PM	9.0		274		H
2016/10/15	Sat	06:31 PM	-0.6		-18		L
2016/10/16	Sun	12:52 AM	8.4		256		H
2016/10/16	Sun	06:40 AM	0.6		18		L
2016/10/16	Sun	12:58 PM	9.5		290		H
2016/10/16	Sun	07:18 PM	-1.2		-37		L
2016/10/17	Mon	01:43 AM	8.5		259		H
2016/10/17	Mon	07:24 AM	0.9		27		L
2016/10/17	Mon	01:39 PM	9.7		296		H
2016/10/17	Mon	08:05 PM	-1.5		-46		L
2016/10/18	Tue	02:35 AM	8.4		256		H
2016/10/18	Tue	08:09 AM	1.4		43		L
2016/10/18	Tue	02:22 PM	9.6		293		H
2016/10/18	Tue	08:53 PM	-1.5		-46		L
2016/10/19	Wed	03:29 AM	8.1		247		H
2016/10/19	Wed	08:56 AM	2.0		61		L
2016/10/19	Wed	03:07 PM	9.4		287		H
2016/10/19	Wed	09:44 PM	-1.2		-37		L
2016/10/20	Thu	04:25 AM	7.7		235		H
2016/10/20	Thu	09:48 AM	2.6		79		L
2016/10/20	Thu	03:57 PM	8.9		271		H
2016/10/20	Thu	10:40 PM	-0.7		-21		L
2016/10/21	Fri	05:27 AM	7.3		223		H
2016/10/21	Fri	10:48 AM	3.1		94		L
2016/10/21	Fri	04:54 PM	8.2		250		H
2016/10/21	Fri	11:41 PM	-0.2		-6		L
2016/10/22	Sat	06:33 AM	7.1		216		H
2016/10/22	Sat	11:59 AM	3.4		104		L
2016/10/22	Sat	05:59 PM	7.6		232		H
2016/10/23	Sun	12:47 AM	0.4		12		L
2016/10/23	Sun	07:43 AM	7.1		216		H
2016/10/23	Sun	01:20 PM	3.4		104		L
2016/10/23	Sun	07:13 PM	7.1		216		H
2016/10/24	Mon	01:56 AM	0.8		24		L
2016/10/24	Mon	08:50 AM	7.2		219		H
2016/10/24	Mon	02:42 PM	3.0		91		L
2016/10/24	Mon	08:31 PM	6.9		210		H
2016/10/25	Tue	03:00 AM	1.0		30		L
2016/10/25	Tue	09:45 AM	7.5		229		H
2016/10/25	Tue	03:48 PM	2.4		73		L
2016/10/25	Tue	09:42 PM	6.9		210		H
2016/10/26	Wed	03:55 AM	1.2		37		L
2016/10/26	Wed	10:28 AM	7.8		238		H
2016/10/26	Wed	04:39 PM	1.7		52		L
2016/10/26	Wed	10:41 PM	7.0		213		H
2016/10/27	Thu	04:40 AM	1.4		43		L
2016/10/27	Thu	11:05 AM	8.1		247		H
2016/10/27	Thu	05:22 PM	1.1		34		L
2016/10/27	Thu	11:31 PM	7.2		219		H
2016/10/28	Fri	05:20 AM	1.6		49		L
2016/10/28	Fri	11:39 AM	8.3		253		H
2016/10/28	Fri	05:59 PM	0.6		18		L
2016/10/29	Sat	12:15 AM	7.3		223		H
2016/10/29	Sat	05:56 AM	1.8		55		L
2016/10/29	Sat	12:10 PM	8.4		256		H
2016/10/29	Sat	06:34 PM	0.2		6		L
2016/10/30	Sun	12:55 AM	7.4		226		H
2016/10/30	Sun	06:30 AM	2.1		64		L
2016/10/30	Sun	12:40 PM	8.5		259		H
2016/10/30	Sun	07:08 PM	0.0		0		L
2016/10/31	Mon	01:34 AM	7.4		226		H
2016/10/31	Mon	07:04 AM	2.4		73		L
2016/10/31	Mon	01:11 PM	8.5		259		H
2016/10/31	Mon	07:41 PM	-0.2		-6		L
2016/11/01	Tue	02:12 AM	7.4		226		H
2016/11/01	Tue	07:37 AM	2.7		82		L
2016/11/01	Tue	01:41 PM	8.4		256		H
2016/11/01	Tue	08:15 PM	-0.2		-6		L
2016/11/02	Wed	02:51 AM	7.3		223		H
2016/11/02	Wed	08:11 AM	3.0		91		L
2016/11/02	Wed	02:11 PM	8.3		253		H
2016/11/02	Wed	08:50 PM	-0.1		-3		L
2016/11/03	Thu	03:31 AM	7.1		216		H
2016/11/03	Thu	08:46 AM	3.4		104		L
2016/11/03	Thu	02:43 PM	8.0		244		H
2016/11/03	Thu	09:27 PM	0.1		3		L
2016/11/04	Fri	04:14 AM	6.9		210		H
2016/11/04	Fri	09:25 AM	3.7		113		L
2016/11/04	Fri	03:18 PM	7.7		235		H
2016/11/04	Fri	10:09 PM	0.4		12		L
2016/11/05	Sat	05:03 AM	6.8		207		H
2016/11/05	Sat	10:11 AM	4.0		122		L
2016/11/05	Sat	03:59 PM	7.4		226		H
2016/11/05	Sat	10:56 PM	0.7		21		L
2016/11/06	Sun	04:56 AM	6.7		204		H
2016/11/06	Sun	10:10 AM	4.1		125		L
2016/11/06	Sun	03:53 PM	7.0		213		H
2016/11/06	Sun	10:50 PM	1.0		30		L
2016/11/07	Mon	05:53 AM	6.7		204		H
2016/11/07	Mon	11:21 AM	4.0		122		L
2016/11/07	Mon	05:02 PM	6.7		204		H
2016/11/07	Mon	11:49 PM	1.2		37		L
2016/11/08	Tue	06:50 AM	7.0		213		H
2016/11/08	Tue	12:36 PM	3.6		110		L
2016/11/08	Tue	06:21 PM	6.5		198		H
2016/11/09	Wed	12:51 AM	1.3		40		L
2016/11/09	Wed	07:44 AM	7.4		226		H
2016/11/09	Wed	01:46 PM	2.8		85		L
2016/11/09	Wed	07:40 PM	6.7		204		H
2016/11/10	Thu	01:50 AM	1.3		40		L
2016/11/10	Thu	08:33 AM	8.0		244		H
2016/11/10	Thu	02:46 PM	1.8		55		L
2016/11/10	Thu	08:50 PM	7.0		213		H
2016/11/11	Fri	02:45 AM	1.3		40		L
2016/11/11	Fri	09:17 AM	8.7		265		H
2016/11/11	Fri	03:38 PM	0.7		21		L
2016/11/11	Fri	09:52 PM	7.5		229		H
2016/11/12	Sat	03:36 AM	1.4		43		L
2016/11/12	Sat	10:00 AM	9.3		283		H
2016/11/12	Sat	04:27 PM	-0.3		-9		L
2016/11/12	Sat	10:49 PM	7.9		241		H
2016/11/13	Sun	04:25 AM	1.5		46		L
2016/11/13	Sun	10:43 AM	9.8		299		H
2016/11/13	Sun	05:15 PM	-1.2		-37		L
2016/11/13	Sun	11:44 PM	8.2		250		H
2016/11/14	Mon	05:13 AM	1.7		52		L
2016/11/14	Mon	11:27 AM	10.1		308		H
2016/11/14	Mon	06:03 PM	-1.7		-52		L
2016/11/15	Tue	12:37 AM	8.4		256		H
2016/11/15	Tue	06:01 AM	2.0		61		L
2016/11/15	Tue	12:12 PM	10.2		311		H
2016/11/15	Tue	06:50 PM	-2.0		-61		L
2016/11/16	Wed	01:28 AM	8.5		259		H
2016/11/16	Wed	06:49 AM	2.3		70		L
2016/11/16	Wed	12:57 PM	10.1		308		H
2016/11/16	Wed	07:38 PM	-1.9		-58		L
2016/11/17	Thu	02:20 AM	8.3		253		H
2016/11/17	Thu	07:39 AM	2.7		82		L
2016/11/17	Thu	01:45 PM	9.7		296		H
2016/11/17	Thu	08:27 PM	-1.5		-46		L
2016/11/18	Fri	03:14 AM	8.1		247		H
2016/11/18	Fri	08:33 AM	3.1		94		L
2016/11/18	Fri	02:35 PM	9.0		274		H
2016/11/18	Fri	09:18 PM	-0.9		-27		L
2016/11/19	Sat	04:10 AM	7.9		241		H
2016/11/19	Sat	09:34 AM	3.4		104		L
2016/11/19	Sat	03:31 PM	8.3		253		H
2016/11/19	Sat	10:13 PM	-0.1		-3		L
2016/11/20	Sun	05:08 AM	7.8		238		H
2016/11/20	Sun	10:43 AM	3.5		107		L
2016/11/20	Sun	04:33 PM	7.5		229		H
2016/11/20	Sun	11:10 PM	0.6		18		L
2016/11/21	Mon	06:07 AM	7.7		235		H
2016/11/21	Mon	12:01 PM	3.4		104		L
2016/11/21	Mon	05:43 PM	6.8		207		H
2016/11/22	Tue	12:11 AM	1.2		37		L
2016/11/22	Tue	07:06 AM	7.7		235		H
2016/11/22	Tue	01:20 PM	3.0		91		L
2016/11/22	Tue	07:00 PM	6.4		195		H
2016/11/23	Wed	01:11 AM	1.8		55		L
2016/11/23	Wed	07:59 AM	7.9		241		H
2016/11/23	Wed	02:26 PM	2.4		73		L
2016/11/23	Wed	08:17 PM	6.3		192		H
2016/11/24	Thu	02:08 AM	2.2		67		L
2016/11/24	Thu	08:44 AM	8.1		247		H
2016/11/24	Thu	03:18 PM	1.7		52		L
2016/11/24	Thu	09:22 PM	6.5		198		H
2016/11/25	Fri	02:57 AM	2.5		76		L
2016/11/25	Fri	09:23 AM	8.4		256		H
2016/11/25	Fri	04:01 PM	1.1		34		L
2016/11/25	Fri	10:16 PM	6.7		204		H
2016/11/26	Sat	03:41 AM	2.7		82		L
2016/11/26	Sat	09:58 AM	8.6		262		H
2016/11/26	Sat	04:39 PM	0.6		18		L
2016/11/26	Sat	11:02 PM	6.9		210		H
2016/11/27	Sun	04:21 AM	2.9		88		L
2016/11/27	Sun	10:32 AM	8.7		265		H
2016/11/27	Sun	05:14 PM	0.2		6		L
2016/11/27	Sun	11:44 PM	7.2		219		H
2016/11/28	Mon	04:59 AM	3.1		94		L
2016/11/28	Mon	11:05 AM	8.8		268		H
2016/11/28	Mon	05:48 PM	-0.1		-3		L
2016/11/29	Tue	12:23 AM	7.3		223		H
2016/11/29	Tue	05:36 AM	3.3		101		L
2016/11/29	Tue	11:38 AM	8.9		271		H
2016/11/29	Tue	06:22 PM	-0.3		-9		L
2016/11/30	Wed	01:01 AM	7.5		229		H
2016/11/30	Wed	06:12 AM	3.5		107		L
2016/11/30	Wed	12:12 PM	8.8		268		H
2016/11/30	Wed	06:55 PM	-0.4		-12		L
2016/12/01	Thu	01:38 AM	7.5		229		H
2016/12/01	Thu	06:49 AM	3.6		110		L
2016/12/01	Thu	12:45 PM	8.7		265		H
2016/12/01	Thu	07:30 PM	-0.3		-9		L
2016/12/02	Fri	02:17 AM	7.5		229		H
2016/12/02	Fri	07:26 AM	3.8		116		L
2016/12/02	Fri	01:19 PM	8.5		259		H
2016/12/02	Fri	08:06 PM	-0.2		-6		L
2016/12/03	Sat	02:57 AM	7.5		229		H
2016/12/03	Sat	08:07 AM	3.9		119		L
2016/12/03	Sat	01:56 PM	8.2		250		H
2016/12/03	Sat	08:44 PM	0.0		0		L
2016/12/04	Sun	03:40 AM	7.4		226		H
2016/12/04	Sun	08:53 AM	4.0		122		L
2016/12/04	Sun	02:38 PM	7.8		238		H
2016/12/04	Sun	09:27 PM	0.4		12		L
2016/12/05	Mon	04:26 AM	7.4		226		H
2016/12/05	Mon	09:50 AM	4.0		122		L
2016/12/05	Mon	03:29 PM	7.3		223		H
2016/12/05	Mon	10:14 PM	0.7		21		L
2016/12/06	Tue	05:14 AM	7.5		229		H
2016/12/06	Tue	10:55 AM	3.7		113		L
2016/12/06	Tue	04:34 PM	6.9		210		H
2016/12/06	Tue	11:06 PM	1.2		37		L
2016/12/07	Wed	06:05 AM	7.8		238		H
2016/12/07	Wed	12:07 PM	3.3		101		L
2016/12/07	Wed	05:51 PM	6.5		198		H
2016/12/08	Thu	12:03 AM	1.6		49		L
2016/12/08	Thu	06:58 AM	8.2		250		H
2016/12/08	Thu	01:18 PM	2.5		76		L
2016/12/08	Thu	07:13 PM	6.4		195		H
2016/12/09	Fri	01:04 AM	2.0		61		L
2016/12/09	Fri	07:49 AM	8.7		265		H
2016/12/09	Fri	02:23 PM	1.5		46		L
2016/12/09	Fri	08:32 PM	6.7		204		H
2016/12/10	Sat	02:05 AM	2.3		70		L
2016/12/10	Sat	08:39 AM	9.2		280		H
2016/12/10	Sat	03:20 PM	0.4		12		L
2016/12/10	Sat	09:40 PM	7.1		216		H
2016/12/11	Sun	03:03 AM	2.5		76		L
2016/12/11	Sun	09:28 AM	9.8		299		H
2016/12/11	Sun	04:12 PM	-0.5		-15		L
2016/12/11	Sun	10:41 PM	7.6		232		H
2016/12/12	Mon	03:58 AM	2.6		79		L
2016/12/12	Mon	10:16 AM	10.2		311		H
2016/12/12	Mon	05:02 PM	-1.3		-40		L
2016/12/12	Mon	11:37 PM	8.0		244		H
2016/12/13	Tue	04:51 AM	2.7		82		L
2016/12/13	Tue	11:04 AM	10.5		320		H
2016/12/13	Tue	05:50 PM	-1.8		-55		L
2016/12/14	Wed	12:29 AM	8.4		256		H
2016/12/14	Wed	05:43 AM	2.8		85		L
2016/12/14	Wed	11:52 AM	10.5		320		H
2016/12/14	Wed	06:37 PM	-2.0		-61		L
2016/12/15	Thu	01:19 AM	8.6		262		H
2016/12/15	Thu	06:34 AM	2.9		88		L
2016/12/15	Thu	12:39 PM	10.3		314		H
2016/12/15	Thu	07:22 PM	-1.8		-55		L
2016/12/16	Fri	02:07 AM	8.6		262		H
2016/12/16	Fri	07:25 AM	3.0		91		L
2016/12/16	Fri	01:27 PM	9.8		299		H
2016/12/16	Fri	08:08 PM	-1.4		-43		L
2016/12/17	Sat	02:55 AM	8.5		259		H
2016/12/17	Sat	08:18 AM	3.1		94		L
2016/12/17	Sat	02:16 PM	9.1		277		H
2016/12/17	Sat	08:54 PM	-0.7		-21		L
2016/12/18	Sun	03:44 AM	8.4		256		H
2016/12/18	Sun	09:15 AM	3.2		98		L
2016/12/18	Sun	03:08 PM	8.3		253		H
2016/12/18	Sun	09:41 PM	0.0		0		L
2016/12/19	Mon	04:33 AM	8.2		250		H
2016/12/19	Mon	10:17 AM	3.3		101		L
2016/12/19	Mon	04:04 PM	7.5		229		H
2016/12/19	Mon	10:30 PM	0.9		27		L
2016/12/20	Tue	05:22 AM	8.1		247		H
2016/12/20	Tue	11:26 AM	3.2		98		L
2016/12/20	Tue	05:07 PM	6.7		204		H
2016/12/20	Tue	11:20 PM	1.7		52		L
2016/12/21	Wed	06:13 AM	8.1		247		H
2016/12/21	Wed	12:39 PM	2.9		88		L
2016/12/21	Wed	06:19 PM	6.1		186		H
2016/12/22	Thu	12:14 AM	2.4		73		L
2016/12/22	Thu	07:04 AM	8.1		247		H
2016/12/22	Thu	01:48 PM	2.5		76		L
2016/12/22	Thu	07:39 PM	5.9		180		H
2016/12/23	Fri	01:11 AM	3.0		91		L
2016/12/23	Fri	07:52 AM	8.2		250		H
2016/12/23	Fri	02:47 PM	1.9		58		L
2016/12/23	Fri	08:56 PM	6.0		183		H
2016/12/24	Sat	02:08 AM	3.4		104		L
2016/12/24	Sat	08:37 AM	8.4		256		H
2016/12/24	Sat	03:34 PM	1.3		40		L
2016/12/24	Sat	09:58 PM	6.3		192		H
2016/12/25	Sun	03:00 AM	3.7		113		L
2016/12/25	Sun	09:18 AM	8.6		262		H
2016/12/25	Sun	04:15 PM	0.8		24		L
2016/12/25	Sun	10:48 PM	6.7		204		H
2016/12/26	Mon	03:47 AM	3.8		116		L
2016/12/26	Mon	09:58 AM	8.8		268		H
2016/12/26	Mon	04:53 PM	0.4		12		L
2016/12/26	Mon	11:30 PM	7.0		213		H
2016/12/27	Tue	04:31 AM	3.8		116		L
2016/12/27	Tue	10:36 AM	8.9		271		H
2016/12/27	Tue	05:29 PM	0.0		0		L
2016/12/28	Wed	12:08 AM	7.3		223		H
2016/12/28	Wed	05:12 AM	3.8		116		L
2016/12/28	Wed	11:14 AM	9.1		277		H
2016/12/28	Wed	06:03 PM	-0.3		-9		L
2016/12/29	Thu	12:45 AM	7.6		232		H
2016/12/29	Thu	05:52 AM	3.8		116		L
2016/12/29	Thu	11:51 AM	9.1		277		H
2016/12/29	Thu	06:37 PM	-0.4		-12		L
2016/12/30	Fri	01:21 AM	7.8		238		H
2016/12/30	Fri	06:31 AM	3.7		113		L
2016/12/30	Fri	12:27 PM	9.0		274		H
2016/12/30	Fri	07:11 PM	-0.5		-15		L
2016/12/31	Sat	01:57 AM	7.9		241		H
2016/12/31	Sat	07:10 AM	3.6		110		L
2016/12/31	Sat	01:05 PM	8.9		271		H
2016/12/31	Sat	07:46 PM	-0.4		-12		L
