NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables. 
Product Type: Annual Tide Prediction 
StationName: Southbeach
State: OR
Stationid: 9435380
Prediction Type: Harmonic
From: 20161201 12:00AM - 20171231 11:59PM
Units: feet(ft) also in centimeters(cm)
Time Zone: LST/LDT
Datum: MLLW
Interval Type: High/Low Tide Predictions
Date 		Day	Time		Pred(Ft)	Pred(cm)	High/Low
2017/08/27	Sun	10:38 AM	1.8		55		L
2017/08/27	Sun	05:06 PM	7.4		226		H
2017/08/27	Sun	11:34 PM	1.3		40		L
2017/08/28	Mon	05:49 AM	5.8		177		H
2017/08/28	Mon	11:23 AM	2.6		79		L
2017/08/28	Mon	05:50 PM	7.2		219		H
2017/08/29	Tue	12:34 AM	1.4		43		L
2017/08/29	Tue	06:56 AM	5.4		165		H
2017/08/29	Tue	12:16 PM	3.2		98		L
2017/08/29	Tue	06:40 PM	7.0		213		H
2017/08/30	Wed	01:41 AM	1.4		43		L
2017/08/30	Wed	08:14 AM	5.3		162		H
2017/08/30	Wed	01:21 PM	3.6		110		L
2017/08/30	Wed	07:39 PM	6.9		210		H
2017/08/31	Thu	02:49 AM	1.3		40		L
2017/08/31	Thu	09:33 AM	5.5		168		H
2017/08/31	Thu	02:33 PM	3.7		113		L
2017/08/31	Thu	08:42 PM	7.0		213		H
2017/09/01	Fri	03:47 AM	0.9		27		L
2017/09/01	Fri	10:31 AM	5.8		177		H
2017/09/01	Fri	03:37 PM	3.5		107		L
2017/09/01	Fri	09:40 PM	7.2		219		H
2017/09/02	Sat	04:36 AM	0.5		15		L
2017/09/02	Sat	11:14 AM	6.2		189		H
2017/09/02	Sat	04:30 PM	3.1		94		L
2017/09/02	Sat	10:31 PM	7.5		229		H
2017/09/03	Sun	05:17 AM	0.2		6		L
2017/09/03	Sun	11:51 AM	6.6		201		H
2017/09/03	Sun	05:15 PM	2.7		82		L
2017/09/03	Sun	11:17 PM	7.8		238		H
2017/09/04	Mon	05:54 AM	-0.2		-6		L
2017/09/04	Mon	12:26 PM	7.0		213		H
2017/09/04	Mon	05:57 PM	2.2		67		L
2017/09/05	Tue	12:01 AM	8.0		244		H
2017/09/05	Tue	06:30 AM	-0.4		-12		L
2017/09/05	Tue	12:59 PM	7.4		226		H
2017/09/05	Tue	06:37 PM	1.7		52		L
2017/09/06	Wed	12:43 AM	8.2		250		H
2017/09/06	Wed	07:04 AM	-0.4		-12		L
2017/09/06	Wed	01:32 PM	7.7		235		H
2017/09/06	Wed	07:17 PM	1.2		37		L
2017/09/07	Thu	01:26 AM	8.2		250		H
2017/09/07	Thu	07:39 AM	-0.3		-9		L
2017/09/07	Thu	02:06 PM	8.0		244		H
2017/09/07	Thu	07:57 PM	0.8		24		L
2017/09/08	Fri	02:09 AM	8.1		247		H
2017/09/08	Fri	08:14 AM	0.0		0		L
2017/09/08	Fri	02:40 PM	8.2		250		H
2017/09/08	Fri	08:39 PM	0.4		12		L
2017/09/09	Sat	02:54 AM	7.8		238		H
2017/09/09	Sat	08:51 AM	0.4		12		L
2017/09/09	Sat	03:15 PM	8.3		253		H
2017/09/09	Sat	09:25 PM	0.2		6		L
2017/09/10	Sun	03:43 AM	7.3		223		H
2017/09/10	Sun	09:30 AM	1.1		34		L
2017/09/10	Sun	03:55 PM	8.3		253		H
2017/09/10	Sun	10:17 PM	0.2		6		L
2017/09/11	Mon	04:39 AM	6.8		207		H
2017/09/11	Mon	10:15 AM	1.8		55		L
2017/09/11	Mon	04:39 PM	8.2		250		H
2017/09/11	Mon	11:15 PM	0.3		9		L
2017/09/12	Tue	05:44 AM	6.4		195		H
2017/09/12	Tue	11:09 AM	2.5		76		L
2017/09/12	Tue	05:32 PM	8.1		247		H
2017/09/13	Wed	12:21 AM	0.3		9		L
2017/09/13	Wed	06:58 AM	6.1		186		H
2017/09/13	Wed	12:14 PM	3.0		91		L
2017/09/13	Wed	06:36 PM	7.9		241		H
2017/09/14	Thu	01:34 AM	0.3		9		L
2017/09/14	Thu	08:20 AM	6.1		186		H
2017/09/14	Thu	01:30 PM	3.3		101		L
2017/09/14	Thu	07:48 PM	7.8		238		H
2017/09/15	Fri	02:47 AM	0.1		3		L
2017/09/15	Fri	09:35 AM	6.5		198		H
2017/09/15	Fri	02:50 PM	3.1		94		L
2017/09/15	Fri	09:01 PM	7.9		241		H
2017/09/16	Sat	03:51 AM	-0.2		-6		L
2017/09/16	Sat	10:34 AM	6.9		210		H
2017/09/16	Sat	04:00 PM	2.6		79		L
2017/09/16	Sat	10:07 PM	8.1		247		H
2017/09/17	Sun	04:46 AM	-0.5		-15		L
2017/09/17	Sun	11:23 AM	7.4		226		H
2017/09/17	Sun	04:58 PM	2.0		61		L
2017/09/17	Sun	11:05 PM	8.3		253		H
2017/09/18	Mon	05:34 AM	-0.6		-18		L
2017/09/18	Mon	12:06 PM	7.8		238		H
2017/09/18	Mon	05:49 PM	1.3		40		L
2017/09/18	Mon	11:58 PM	8.5		259		H
2017/09/19	Tue	06:17 AM	-0.5		-15		L
2017/09/19	Tue	12:44 PM	8.1		247		H
2017/09/19	Tue	06:35 PM	0.8		24		L
2017/09/20	Wed	12:46 AM	8.4		256		H
2017/09/20	Wed	06:57 AM	-0.3		-9		L
2017/09/20	Wed	01:21 PM	8.3		253		H
2017/09/20	Wed	07:18 PM	0.4		12		L
2017/09/21	Thu	01:32 AM	8.2		250		H
2017/09/21	Thu	07:34 AM	0.1		3		L
2017/09/21	Thu	01:55 PM	8.4		256		H
2017/09/21	Thu	07:59 PM	0.2		6		L
2017/09/22	Fri	02:15 AM	7.9		241		H
2017/09/22	Fri	08:10 AM	0.7		21		L
2017/09/22	Fri	02:29 PM	8.3		253		H
2017/09/22	Fri	08:39 PM	0.1		3		L
2017/09/23	Sat	02:58 AM	7.5		229		H
2017/09/23	Sat	08:45 AM	1.3		40		L
2017/09/23	Sat	03:02 PM	8.1		247		H
2017/09/23	Sat	09:19 PM	0.3		9		L
2017/09/24	Sun	03:42 AM	7.1		216		H
2017/09/24	Sun	09:21 AM	2.0		61		L
2017/09/24	Sun	03:35 PM	7.8		238		H
2017/09/24	Sun	10:02 PM	0.5		15		L
2017/09/25	Mon	04:29 AM	6.6		201		H
2017/09/25	Mon	09:59 AM	2.6		79		L
2017/09/25	Mon	04:11 PM	7.5		229		H
2017/09/25	Mon	10:48 PM	0.9		27		L
2017/09/26	Tue	05:22 AM	6.1		186		H
2017/09/26	Tue	10:43 AM	3.2		98		L
2017/09/26	Tue	04:52 PM	7.1		216		H
2017/09/26	Tue	11:42 PM	1.2		37		L
2017/09/27	Wed	06:23 AM	5.8		177		H
2017/09/27	Wed	11:38 AM	3.7		113		L
2017/09/27	Wed	05:43 PM	6.8		207		H
2017/09/28	Thu	12:43 AM	1.4		43		L
2017/09/28	Thu	07:33 AM	5.7		174		H
2017/09/28	Thu	12:46 PM	4.0		122		L
2017/09/28	Thu	06:46 PM	6.5		198		H
2017/09/29	Fri	01:50 AM	1.4		43		L
2017/09/29	Fri	08:46 AM	5.9		180		H
2017/09/29	Fri	02:03 PM	3.9		119		L
2017/09/29	Fri	07:57 PM	6.5		198		H
2017/09/30	Sat	02:55 AM	1.3		40		L
2017/09/30	Sat	09:45 AM	6.2		189		H
2017/09/30	Sat	03:13 PM	3.5		107		L
2017/09/30	Sat	09:05 PM	6.7		204		H
2017/10/01	Sun	03:49 AM	1.0		30		L
2017/10/01	Sun	10:29 AM	6.6		201		H
2017/10/01	Sun	04:07 PM	2.9		88		L
2017/10/01	Sun	10:03 PM	7.1		216		H
2017/10/02	Mon	04:33 AM	0.7		21		L
2017/10/02	Mon	11:06 AM	7.1		216		H
2017/10/02	Mon	04:52 PM	2.3		70		L
2017/10/02	Mon	10:54 PM	7.4		226		H
2017/10/03	Tue	05:14 AM	0.5		15		L
2017/10/03	Tue	11:42 AM	7.6		232		H
2017/10/03	Tue	05:34 PM	1.5		46		L
2017/10/03	Tue	11:41 PM	7.8		238		H
2017/10/04	Wed	05:52 AM	0.3		9		L
2017/10/04	Wed	12:16 PM	8.0		244		H
2017/10/04	Wed	06:15 PM	0.8		24		L
2017/10/05	Thu	12:27 AM	8.0		244		H
2017/10/05	Thu	06:29 AM	0.3		9		L
2017/10/05	Thu	12:51 PM	8.4		256		H
2017/10/05	Thu	06:56 PM	0.1		3		L
2017/10/06	Fri	01:13 AM	8.1		247		H
2017/10/06	Fri	07:07 AM	0.5		15		L
2017/10/06	Fri	01:26 PM	8.8		268		H
2017/10/06	Fri	07:38 PM	-0.4		-12		L
2017/10/07	Sat	02:00 AM	8.1		247		H
2017/10/07	Sat	07:45 AM	0.9		27		L
2017/10/07	Sat	02:02 PM	9.0		274		H
2017/10/07	Sat	08:21 PM	-0.8		-24		L
2017/10/08	Sun	02:48 AM	7.9		241		H
2017/10/08	Sun	08:26 AM	1.4		43		L
2017/10/08	Sun	02:40 PM	9.0		274		H
2017/10/08	Sun	09:08 PM	-0.9		-27		L
2017/10/09	Mon	03:40 AM	7.6		232		H
2017/10/09	Mon	09:09 AM	2.0		61		L
2017/10/09	Mon	03:22 PM	8.9		271		H
2017/10/09	Mon	09:59 PM	-0.7		-21		L
2017/10/10	Tue	04:37 AM	7.2		219		H
2017/10/10	Tue	09:58 AM	2.6		79		L
2017/10/10	Tue	04:10 PM	8.6		262		H
2017/10/10	Tue	10:56 PM	-0.4		-12		L
2017/10/11	Wed	05:41 AM	6.9		210		H
2017/10/11	Wed	10:57 AM	3.1		94		L
2017/10/11	Wed	05:08 PM	8.1		247		H
2017/10/12	Thu	12:00 AM	-0.1		-3		L
2017/10/12	Thu	06:52 AM	6.7		204		H
2017/10/12	Thu	12:09 PM	3.5		107		L
2017/10/12	Thu	06:16 PM	7.7		235		H
2017/10/13	Fri	01:10 AM	0.2		6		L
2017/10/13	Fri	08:06 AM	6.8		207		H
2017/10/13	Fri	01:31 PM	3.4		104		L
2017/10/13	Fri	07:33 PM	7.4		226		H
2017/10/14	Sat	02:21 AM	0.4		12		L
2017/10/14	Sat	09:14 AM	7.1		216		H
2017/10/14	Sat	02:53 PM	3.0		91		L
2017/10/14	Sat	08:51 PM	7.4		226		H
2017/10/15	Sun	03:26 AM	0.4		12		L
2017/10/15	Sun	10:09 AM	7.6		232		H
2017/10/15	Sun	04:00 PM	2.3		70		L
2017/10/15	Sun	10:00 PM	7.5		229		H
2017/10/16	Mon	04:20 AM	0.4		12		L
2017/10/16	Mon	10:54 AM	8.0		244		H
2017/10/16	Mon	04:54 PM	1.5		46		L
2017/10/16	Mon	10:59 PM	7.7		235		H
2017/10/17	Tue	05:07 AM	0.5		15		L
2017/10/17	Tue	11:34 AM	8.3		253		H
2017/10/17	Tue	05:40 PM	0.8		24		L
2017/10/17	Tue	11:51 PM	7.8		238		H
2017/10/18	Wed	05:49 AM	0.8		24		L
2017/10/18	Wed	12:10 PM	8.5		259		H
2017/10/18	Wed	06:22 PM	0.3		9		L
2017/10/19	Thu	12:38 AM	7.8		238		H
2017/10/19	Thu	06:27 AM	1.1		34		L
2017/10/19	Thu	12:44 PM	8.6		262		H
2017/10/19	Thu	07:01 PM	-0.1		-3		L
2017/10/20	Fri	01:22 AM	7.8		238		H
2017/10/20	Fri	07:03 AM	1.5		46		L
2017/10/20	Fri	01:16 PM	8.6		262		H
2017/10/20	Fri	07:38 PM	-0.3		-9		L
2017/10/21	Sat	02:04 AM	7.6		232		H
2017/10/21	Sat	07:38 AM	1.9		58		L
2017/10/21	Sat	01:48 PM	8.5		259		H
2017/10/21	Sat	08:14 PM	-0.3		-9		L
2017/10/22	Sun	02:44 AM	7.4		226		H
2017/10/22	Sun	08:13 AM	2.4		73		L
2017/10/22	Sun	02:19 PM	8.3		253		H
2017/10/22	Sun	08:51 PM	-0.2		-6		L
2017/10/23	Mon	03:26 AM	7.2		219		H
2017/10/23	Mon	08:49 AM	2.9		88		L
2017/10/23	Mon	02:51 PM	8.0		244		H
2017/10/23	Mon	09:29 PM	0.1		3		L
2017/10/24	Tue	04:10 AM	6.9		210		H
2017/10/24	Tue	09:27 AM	3.4		104		L
2017/10/24	Tue	03:24 PM	7.7		235		H
2017/10/24	Tue	10:11 PM	0.5		15		L
2017/10/25	Wed	04:58 AM	6.6		201		H
2017/10/25	Wed	10:10 AM	3.8		116		L
2017/10/25	Wed	04:03 PM	7.3		223		H
2017/10/25	Wed	10:58 PM	0.9		27		L
2017/10/26	Thu	05:53 AM	6.4		195		H
2017/10/26	Thu	11:05 AM	4.1		125		L
2017/10/26	Thu	04:52 PM	6.9		210		H
2017/10/26	Thu	11:51 PM	1.2		37		L
2017/10/27	Fri	06:52 AM	6.3		192		H
2017/10/27	Fri	12:12 PM	4.2		128		L
2017/10/27	Fri	05:54 PM	6.5		198		H
2017/10/28	Sat	12:51 AM	1.4		43		L
2017/10/28	Sat	07:55 AM	6.4		195		H
2017/10/28	Sat	01:29 PM	4.1		125		L
2017/10/28	Sat	07:08 PM	6.3		192		H
2017/10/29	Sun	01:53 AM	1.5		46		L
2017/10/29	Sun	08:51 AM	6.7		204		H
2017/10/29	Sun	02:41 PM	3.5		107		L
2017/10/29	Sun	08:23 PM	6.4		195		H
2017/10/30	Mon	02:52 AM	1.4		43		L
2017/10/30	Mon	09:38 AM	7.2		219		H
2017/10/30	Mon	03:38 PM	2.8		85		L
2017/10/30	Mon	09:30 PM	6.6		201		H
2017/10/31	Tue	03:42 AM	1.3		40		L
2017/10/31	Tue	10:18 AM	7.7		235		H
2017/10/31	Tue	04:26 PM	1.9		58		L
2017/10/31	Tue	10:28 PM	7.0		213		H
2017/11/01	Wed	04:28 AM	1.3		40		L
2017/11/01	Wed	10:56 AM	8.2		250		H
2017/11/01	Wed	05:10 PM	1.0		30		L
2017/11/01	Wed	11:21 PM	7.5		229		H
2017/11/02	Thu	05:11 AM	1.3		40		L
2017/11/02	Thu	11:33 AM	8.8		268		H
2017/11/02	Thu	05:53 PM	0.1		3		L
2017/11/03	Fri	12:12 AM	7.8		238		H
2017/11/03	Fri	05:54 AM	1.4		43		L
2017/11/03	Fri	12:11 PM	9.2		280		H
2017/11/03	Fri	06:36 PM	-0.7		-21		L
2017/11/04	Sat	01:02 AM	8.1		247		H
2017/11/04	Sat	06:36 AM	1.6		49		L
2017/11/04	Sat	12:50 PM	9.6		293		H
2017/11/04	Sat	07:20 PM	-1.3		-40		L
2017/11/05	Sun	01:52 AM	8.2		250		H
2017/11/05	Sun	06:20 AM	1.9		58		L
2017/11/05	Sun	12:30 PM	9.8		299		H
2017/11/05	Sun	07:06 PM	-1.6		-49		L
2017/11/06	Mon	01:42 AM	8.2		250		H
2017/11/06	Mon	07:05 AM	2.3		70		L
2017/11/06	Mon	01:13 PM	9.7		296		H
2017/11/06	Mon	07:53 PM	-1.6		-49		L
2017/11/07	Tue	02:35 AM	8.0		244		H
2017/11/07	Tue	07:53 AM	2.7		82		L
2017/11/07	Tue	01:59 PM	9.4		287		H
2017/11/07	Tue	08:43 PM	-1.3		-40		L
2017/11/08	Wed	03:31 AM	7.8		238		H
2017/11/08	Wed	08:47 AM	3.1		94		L
2017/11/08	Wed	02:50 PM	8.9		271		H
2017/11/08	Wed	09:38 PM	-0.8		-24		L
2017/11/09	Thu	04:31 AM	7.6		232		H
2017/11/09	Thu	09:50 AM	3.5		107		L
2017/11/09	Thu	03:49 PM	8.3		253		H
2017/11/09	Thu	10:38 PM	-0.2		-6		L
2017/11/10	Fri	05:35 AM	7.5		229		H
2017/11/10	Fri	11:04 AM	3.6		110		L
2017/11/10	Fri	04:58 PM	7.6		232		H
2017/11/10	Fri	11:42 PM	0.3		9		L
2017/11/11	Sat	06:40 AM	7.6		232		H
2017/11/11	Sat	12:27 PM	3.3		101		L
2017/11/11	Sat	06:15 PM	7.1		216		H
2017/11/12	Sun	12:48 AM	0.8		24		L
2017/11/12	Sun	07:42 AM	7.8		238		H
2017/11/12	Sun	01:46 PM	2.7		82		L
2017/11/12	Sun	07:35 PM	6.9		210		H
2017/11/13	Mon	01:51 AM	1.2		37		L
2017/11/13	Mon	08:35 AM	8.1		247		H
2017/11/13	Mon	02:51 PM	2.0		61		L
2017/11/13	Mon	08:49 PM	6.9		210		H
2017/11/14	Tue	02:46 AM	1.5		46		L
2017/11/14	Tue	09:19 AM	8.5		259		H
2017/11/14	Tue	03:43 PM	1.2		37		L
2017/11/14	Tue	09:51 PM	7.0		213		H
2017/11/15	Wed	03:34 AM	1.8		55		L
2017/11/15	Wed	09:59 AM	8.7		265		H
2017/11/15	Wed	04:28 PM	0.6		18		L
2017/11/15	Wed	10:44 PM	7.2		219		H
2017/11/16	Thu	04:17 AM	2.1		64		L
2017/11/16	Thu	10:34 AM	8.9		271		H
2017/11/16	Thu	05:07 PM	0.1		3		L
2017/11/16	Thu	11:31 PM	7.4		226		H
2017/11/17	Fri	04:57 AM	2.4		73		L
2017/11/17	Fri	11:08 AM	8.9		271		H
2017/11/17	Fri	05:44 PM	-0.3		-9		L
2017/11/18	Sat	12:14 AM	7.5		229		H
2017/11/18	Sat	05:34 AM	2.7		82		L
2017/11/18	Sat	11:41 AM	8.9		271		H
2017/11/18	Sat	06:19 PM	-0.4		-12		L
2017/11/19	Sun	12:54 AM	7.5		229		H
2017/11/19	Sun	06:11 AM	3.0		91		L
2017/11/19	Sun	12:13 PM	8.8		268		H
2017/11/19	Sun	06:53 PM	-0.4		-12		L
2017/11/20	Mon	01:33 AM	7.5		229		H
2017/11/20	Mon	06:47 AM	3.3		101		L
2017/11/20	Mon	12:45 PM	8.6		262		H
2017/11/20	Mon	07:28 PM	-0.3		-9		L
2017/11/21	Tue	02:12 AM	7.4		226		H
2017/11/21	Tue	07:23 AM	3.6		110		L
2017/11/21	Tue	01:18 PM	8.4		256		H
2017/11/21	Tue	08:03 PM	-0.1		-3		L
2017/11/22	Wed	02:52 AM	7.3		223		H
2017/11/22	Wed	08:02 AM	3.9		119		L
2017/11/22	Wed	01:51 PM	8.1		247		H
2017/11/22	Wed	08:41 PM	0.2		6		L
2017/11/23	Thu	03:35 AM	7.1		216		H
2017/11/23	Thu	08:45 AM	4.1		125		L
2017/11/23	Thu	02:29 PM	7.7		235		H
2017/11/23	Thu	09:23 PM	0.6		18		L
2017/11/24	Fri	04:22 AM	7.0		213		H
2017/11/24	Fri	09:36 AM	4.3		131		L
2017/11/24	Fri	03:14 PM	7.2		219		H
2017/11/24	Fri	10:08 PM	0.9		27		L
2017/11/25	Sat	05:12 AM	7.0		213		H
2017/11/25	Sat	10:38 AM	4.3		131		L
2017/11/25	Sat	04:10 PM	6.7		204		H
2017/11/25	Sat	10:59 PM	1.3		40		L
2017/11/26	Sun	06:03 AM	7.1		216		H
2017/11/26	Sun	11:48 AM	4.0		122		L
2017/11/26	Sun	05:20 PM	6.4		195		H
2017/11/26	Sun	11:54 PM	1.6		49		L
2017/11/27	Mon	06:55 AM	7.3		223		H
2017/11/27	Mon	12:59 PM	3.5		107		L
2017/11/27	Mon	06:38 PM	6.2		189		H
2017/11/28	Tue	12:51 AM	1.8		55		L
2017/11/28	Tue	07:44 AM	7.8		238		H
2017/11/28	Tue	02:03 PM	2.6		79		L
2017/11/28	Tue	07:55 PM	6.3		192		H
2017/11/29	Wed	01:48 AM	2.0		61		L
2017/11/29	Wed	08:29 AM	8.3		253		H
2017/11/29	Wed	02:57 PM	1.6		49		L
2017/11/29	Wed	09:03 PM	6.7		204		H
2017/11/30	Thu	02:42 AM	2.2		67		L
2017/11/30	Thu	09:12 AM	8.9		271		H
2017/11/30	Thu	03:46 PM	0.6		18		L
2017/11/30	Thu	10:04 PM	7.1		216		H
2017/12/01	Fri	03:32 AM	2.3		70		L
2017/12/01	Fri	09:54 AM	9.4		287		H
2017/12/01	Fri	04:32 PM	-0.4		-12		L
2017/12/01	Fri	11:00 PM	7.6		232		H
2017/12/02	Sat	04:22 AM	2.4		73		L
2017/12/02	Sat	10:37 AM	9.9		302		H
2017/12/02	Sat	05:19 PM	-1.2		-37		L
2017/12/02	Sat	11:53 PM	8.0		244		H
2017/12/03	Sun	05:10 AM	2.6		79		L
2017/12/03	Sun	11:21 AM	10.3		314		H
2017/12/03	Sun	06:05 PM	-1.7		-52		L
2017/12/04	Mon	12:44 AM	8.3		253		H
2017/12/04	Mon	05:59 AM	2.7		82		L
2017/12/04	Mon	12:07 PM	10.4		317		H
2017/12/04	Mon	06:52 PM	-2.0		-61		L
2017/12/05	Tue	01:35 AM	8.4		256		H
2017/12/05	Tue	06:49 AM	2.9		88		L
2017/12/05	Tue	12:54 PM	10.2		311		H
2017/12/05	Tue	07:39 PM	-1.9		-58		L
2017/12/06	Wed	02:25 AM	8.5		259		H
2017/12/06	Wed	07:41 AM	3.0		91		L
2017/12/06	Wed	01:43 PM	9.8		299		H
2017/12/06	Wed	08:28 PM	-1.6		-49		L
2017/12/07	Thu	03:17 AM	8.4		256		H
2017/12/07	Thu	08:36 AM	3.2		98		L
2017/12/07	Thu	02:36 PM	9.2		280		H
2017/12/07	Thu	09:19 PM	-0.9		-27		L
2017/12/08	Fri	04:11 AM	8.3		253		H
2017/12/08	Fri	09:39 AM	3.3		101		L
2017/12/08	Fri	03:34 PM	8.4		256		H
2017/12/08	Fri	10:12 PM	-0.2		-6		L
2017/12/09	Sat	05:07 AM	8.2		250		H
2017/12/09	Sat	10:50 AM	3.3		101		L
2017/12/09	Sat	04:39 PM	7.6		232		H
2017/12/09	Sat	11:08 PM	0.6		18		L
2017/12/10	Sun	06:03 AM	8.2		250		H
2017/12/10	Sun	12:07 PM	3.0		91		L
2017/12/10	Sun	05:52 PM	6.9		210		H
2017/12/11	Mon	12:07 AM	1.4		43		L
2017/12/11	Mon	07:00 AM	8.3		253		H
2017/12/11	Mon	01:25 PM	2.5		76		L
2017/12/11	Mon	07:12 PM	6.5		198		H
2017/12/12	Tue	01:07 AM	2.0		61		L
2017/12/12	Tue	07:53 AM	8.5		259		H
2017/12/12	Tue	02:32 PM	1.9		58		L
2017/12/12	Tue	08:32 PM	6.4		195		H
2017/12/13	Wed	02:05 AM	2.5		76		L
2017/12/13	Wed	08:40 AM	8.7		265		H
2017/12/13	Wed	03:25 PM	1.2		37		L
2017/12/13	Wed	09:40 PM	6.6		201		H
2017/12/14	Thu	02:58 AM	2.9		88		L
2017/12/14	Thu	09:22 AM	8.8		268		H
2017/12/14	Thu	04:11 PM	0.6		18		L
2017/12/14	Thu	10:37 PM	6.8		207		H
2017/12/15	Fri	03:45 AM	3.2		98		L
2017/12/15	Fri	10:01 AM	9.0		274		H
2017/12/15	Fri	04:50 PM	0.2		6		L
2017/12/15	Fri	11:24 PM	7.1		216		H
2017/12/16	Sat	04:29 AM	3.5		107		L
2017/12/16	Sat	10:37 AM	9.0		274		H
2017/12/16	Sat	05:27 PM	-0.1		-3		L
2017/12/17	Sun	12:06 AM	7.3		223		H
2017/12/17	Sun	05:10 AM	3.6		110		L
2017/12/17	Sun	11:13 AM	9.1		277		H
2017/12/17	Sun	06:02 PM	-0.3		-9		L
2017/12/18	Mon	12:43 AM	7.5		229		H
2017/12/18	Mon	05:49 AM	3.7		113		L
2017/12/18	Mon	11:47 AM	9.0		274		H
2017/12/18	Mon	06:35 PM	-0.4		-12		L
2017/12/19	Tue	01:19 AM	7.6		232		H
2017/12/19	Tue	06:26 AM	3.8		116		L
2017/12/19	Tue	12:22 PM	8.9		271		H
2017/12/19	Tue	07:08 PM	-0.3		-9		L
2017/12/20	Wed	01:55 AM	7.6		232		H
2017/12/20	Wed	07:04 AM	3.9		119		L
2017/12/20	Wed	12:56 PM	8.7		265		H
2017/12/20	Wed	07:42 PM	-0.2		-6		L
2017/12/21	Thu	02:31 AM	7.6		232		H
2017/12/21	Thu	07:42 AM	3.9		119		L
2017/12/21	Thu	01:31 PM	8.4		256		H
2017/12/21	Thu	08:17 PM	0.0		0		L
2017/12/22	Fri	03:09 AM	7.6		232		H
2017/12/22	Fri	08:23 AM	4.0		122		L
2017/12/22	Fri	02:08 PM	8.0		244		H
2017/12/22	Fri	08:53 PM	0.3		9		L
2017/12/23	Sat	03:48 AM	7.6		232		H
2017/12/23	Sat	09:10 AM	4.0		122		L
2017/12/23	Sat	02:50 PM	7.6		232		H
2017/12/23	Sat	09:32 PM	0.7		21		L
2017/12/24	Sun	04:29 AM	7.6		232		H
2017/12/24	Sun	10:05 AM	3.9		119		L
2017/12/24	Sun	03:40 PM	7.1		216		H
2017/12/24	Sun	10:15 PM	1.2		37		L
2017/12/25	Mon	05:13 AM	7.7		235		H
2017/12/25	Mon	11:07 AM	3.6		110		L
2017/12/25	Mon	04:43 PM	6.6		201		H
2017/12/25	Mon	11:03 PM	1.7		52		L
2017/12/26	Tue	06:00 AM	7.9		241		H
2017/12/26	Tue	12:15 PM	3.1		94		L
2017/12/26	Tue	05:59 PM	6.2		189		H
2017/12/26	Tue	11:57 PM	2.2		67		L
2017/12/27	Wed	06:49 AM	8.3		253		H
2017/12/27	Wed	01:24 PM	2.4		73		L
2017/12/27	Wed	07:22 PM	6.1		186		H
2017/12/28	Thu	12:57 AM	2.7		82		L
2017/12/28	Thu	07:41 AM	8.7		265		H
2017/12/28	Thu	02:26 PM	1.4		43		L
2017/12/28	Thu	08:41 PM	6.4		195		H
2017/12/29	Fri	01:59 AM	3.0		91		L
2017/12/29	Fri	08:32 AM	9.2		280		H
2017/12/29	Fri	03:22 PM	0.4		12		L
2017/12/29	Fri	09:49 PM	6.9		210		H
2017/12/30	Sat	02:59 AM	3.1		94		L
2017/12/30	Sat	09:22 AM	9.8		299		H
2017/12/30	Sat	04:14 PM	-0.5		-15		L
2017/12/30	Sat	10:49 PM	7.5		229		H
2017/12/31	Sun	03:56 AM	3.2		98		L
2017/12/31	Sun	10:11 AM	10.2		311		H
2017/12/31	Sun	05:03 PM	-1.3		-40		L
2017/12/31	Sun	11:43 PM	8.0		244		H
